system:index,centroid_lat,centroid_lon,ndvi,year,.geo
4_591,-28.396500010222805,-53.83549999997185,7914.538565132225,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84000000000001,-28.401000000000003],[-53.831,-28.401000000000003],[-53.831,-28.392],[-53.84000000000001,-28.391999999999996],[-53.84000000000001,-28.401000000000003]]]}"
4_592,-28.3875000102424,-53.835499999985025,8117.721351616065,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84000000000001,-28.391999999999996],[-53.831,-28.392],[-53.831,-28.383],[-53.84,-28.383],[-53.84000000000001,-28.391999999999996]]]}"
4_593,-28.37850001027787,-53.835499999988926,7891.343290891285,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84,-28.383],[-53.831,-28.383],[-53.831,-28.374],[-53.84000000000001,-28.374],[-53.84,-28.383]]]}"
4_594,-28.36950001026679,-53.83549999997136,7947.010406774295,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84000000000001,-28.374],[-53.831,-28.374],[-53.830999999999996,-28.365],[-53.84,-28.36499999999999],[-53.84000000000001,-28.374]]]}"
4_595,-28.360500010262804,-53.83549999998951,7825.923986624257,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84,-28.36499999999999],[-53.830999999999996,-28.365],[-53.830999999999996,-28.355999999999995],[-53.84,-28.355999999999995],[-53.84,-28.36499999999999]]]}"
4_596,-28.351500010280933,-53.83549999998903,7747.511173639998,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84,-28.356],[-53.830999999999996,-28.356],[-53.831,-28.347],[-53.84000000000001,-28.347],[-53.84,-28.356]]]}"
4_597,-28.342500010296305,-53.83549999998994,7631.261316368974,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84000000000001,-28.347],[-53.831,-28.347],[-53.830999999999996,-28.338],[-53.84,-28.338],[-53.84000000000001,-28.347]]]}"
4_598,-28.33350001025903,-53.835499999998625,7522.940950982791,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84,-28.338],[-53.830999999999996,-28.338],[-53.831,-28.329000000000004],[-53.84,-28.329000000000004],[-53.84,-28.338]]]}"
4_599,-28.32450001031317,-53.83549999999298,7702.17869668053,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84,-28.329000000000004],[-53.831,-28.329000000000004],[-53.830999999999996,-28.32],[-53.84000000000001,-28.319999999999993],[-53.84,-28.329000000000004]]]}"
4_600,-28.315500010320108,-53.835499999979355,7714.080254465377,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84000000000001,-28.319999999999993],[-53.830999999999996,-28.32],[-53.831,-28.311000000000003],[-53.84000000000001,-28.311000000000003],[-53.84000000000001,-28.319999999999993]]]}"
4_601,-28.306500010394114,-53.83549999996423,7720.782888834516,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84000000000001,-28.311000000000003],[-53.831,-28.311000000000003],[-53.830999999999996,-28.302],[-53.84,-28.301999999999992],[-53.84000000000001,-28.311000000000003]]]}"
4_602,-28.29750001027834,-53.835499999994674,7877.913587798709,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84,-28.301999999999992],[-53.830999999999996,-28.302],[-53.831,-28.293],[-53.84,-28.293],[-53.84,-28.301999999999992]]]}"
4_603,-28.28850001035929,-53.83549999998929,7972.989601174458,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84,-28.293],[-53.831,-28.293],[-53.831,-28.284],[-53.84,-28.284],[-53.84,-28.293]]]}"
4_604,-28.279500010338634,-53.83549999998163,7862.112592773835,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84,-28.284],[-53.831,-28.284],[-53.831,-28.275],[-53.84000000000001,-28.275],[-53.84,-28.284]]]}"
4_605,-28.27050001030915,-53.83549999999663,7925.573199575892,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84000000000001,-28.275],[-53.831,-28.275],[-53.831,-28.266],[-53.84,-28.266],[-53.84000000000001,-28.275]]]}"
4_606,-28.261500010434006,-53.83549999998507,8152.712992414973,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84,-28.266],[-53.831,-28.266],[-53.831,-28.256999999999998],[-53.84,-28.256999999999998],[-53.84,-28.266]]]}"
4_607,-28.252500010393113,-53.83549999999402,7719.995514232116,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84,-28.257000000000005],[-53.831,-28.257000000000005],[-53.830999999999996,-28.248],[-53.84,-28.248],[-53.84,-28.257000000000005]]]}"
4_608,-28.243500010381922,-53.83549999999779,7624.299078378598,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84,-28.248],[-53.830999999999996,-28.248],[-53.831,-28.239],[-53.84,-28.239],[-53.84,-28.248]]]}"
4_609,-28.495500010180866,-53.82649999996186,7976.314932680541,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.831,-28.5],[-53.822,-28.500000000000004],[-53.822,-28.490999999999996],[-53.830999999999996,-28.490999999999996],[-53.831,-28.5]]]}"
4_610,-28.486500010115556,-53.82649999995732,7669.6020399836825,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.830999999999996,-28.490999999999996],[-53.822,-28.490999999999996],[-53.822,-28.482000000000006],[-53.831,-28.482000000000003],[-53.830999999999996,-28.490999999999996]]]}"
4_611,-28.477500010142514,-53.82649999996336,7812.475316197472,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.831,-28.482000000000003],[-53.822,-28.482000000000006],[-53.822,-28.472999999999995],[-53.831,-28.472999999999995],[-53.831,-28.482000000000003]]]}"
4_612,-28.468500010154006,-53.8265,8275.655609955125,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.831,-28.472999999999995],[-53.822,-28.472999999999995],[-53.822,-28.464000000000002],[-53.831,-28.464000000000002],[-53.831,-28.472999999999995]]]}"
4_613,-28.45950001018388,-53.826499999985614,8162.924683802532,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.831,-28.464000000000002],[-53.822,-28.464000000000002],[-53.822,-28.455],[-53.830999999999996,-28.45499999999999],[-53.831,-28.464000000000002]]]}"
4_614,-28.450500010172085,-53.82649999997242,7341.314687882498,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.830999999999996,-28.45499999999999],[-53.822,-28.455],[-53.822,-28.445999999999998],[-53.830999999999996,-28.445999999999998],[-53.830999999999996,-28.45499999999999]]]}"
4_615,-28.441500010262235,-53.82649999998039,7684.894206446351,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.830999999999996,-28.445999999999998],[-53.822,-28.445999999999998],[-53.822,-28.437],[-53.831,-28.436999999999994],[-53.830999999999996,-28.445999999999998]]]}"
4_616,-28.432500010154282,-53.82649999997378,8076.095389636885,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.831,-28.436999999999994],[-53.822,-28.437],[-53.822,-28.428],[-53.831,-28.428],[-53.831,-28.436999999999994]]]}"
4_617,-28.42350001021414,-53.82649999999113,7875.330518155855,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.831,-28.428],[-53.822,-28.428],[-53.822,-28.418999999999997],[-53.830999999999996,-28.418999999999997],[-53.831,-28.428]]]}"
4_618,-28.41450001021083,-53.82649999998807,7596.8416972664245,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.830999999999996,-28.418999999999997],[-53.822,-28.418999999999997],[-53.822,-28.410000000000004],[-53.830999999999996,-28.41],[-53.830999999999996,-28.418999999999997]]]}"
4_619,-28.40550001024857,-53.82649999999321,7971.929171766628,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.830999999999996,-28.41],[-53.822,-28.410000000000004],[-53.822,-28.401000000000003],[-53.831,-28.401000000000003],[-53.830999999999996,-28.41]]]}"
4_620,-28.396500010215508,-53.82650000001289,7953.682537739699,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.831,-28.401000000000003],[-53.822,-28.401000000000003],[-53.822,-28.392],[-53.831,-28.392],[-53.831,-28.401000000000003]]]}"
4_621,-28.38750001025206,-53.82650000000283,7626.2139126887005,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.831,-28.392],[-53.822,-28.392],[-53.822,-28.383],[-53.831,-28.383],[-53.831,-28.392]]]}"
4_622,-28.378500010276838,-53.82650000001011,8067.741697266424,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.831,-28.383],[-53.822,-28.383],[-53.822,-28.374],[-53.831,-28.374],[-53.831,-28.383]]]}"
4_623,-28.369500010263884,-53.82650000002258,7704.577102618879,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.831,-28.374],[-53.822,-28.374],[-53.822,-28.36499999999999],[-53.830999999999996,-28.365],[-53.831,-28.374]]]}"
4_624,-28.360500010255233,-53.82649999999088,7681.016104044357,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.830999999999996,-28.365],[-53.822,-28.36499999999999],[-53.822,-28.355999999999995],[-53.830999999999996,-28.355999999999995],[-53.830999999999996,-28.365]]]}"
4_625,-28.35150001029469,-53.826499999999335,7687.6522341813425,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.830999999999996,-28.356],[-53.822,-28.356],[-53.822,-28.347],[-53.831,-28.347],[-53.830999999999996,-28.356]]]}"
4_626,-28.342500010286553,-53.82650000000357,7534.71497879974,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.831,-28.347],[-53.822,-28.347],[-53.822,-28.338],[-53.830999999999996,-28.338],[-53.831,-28.347]]]}"
4_627,-28.33350001026226,-53.82649999998643,7434.456213307242,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.830999999999996,-28.338],[-53.822,-28.338],[-53.822,-28.329000000000004],[-53.831,-28.329000000000004],[-53.830999999999996,-28.338]]]}"
4_628,-28.324500010305584,-53.82649999998647,7681.608406718853,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.831,-28.329000000000004],[-53.822,-28.329000000000004],[-53.822,-28.32],[-53.830999999999996,-28.32],[-53.831,-28.329000000000004]]]}"
4_629,-28.315500010317162,-53.826499999986474,7741.282697325506,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.830999999999996,-28.32],[-53.822,-28.32],[-53.822,-28.311000000000003],[-53.831,-28.311000000000003],[-53.830999999999996,-28.32]]]}"
4_630,-28.3065000103864,-53.82649999998788,7532.851353555119,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.831,-28.311000000000003],[-53.822,-28.311000000000003],[-53.822,-28.302],[-53.830999999999996,-28.302],[-53.831,-28.311000000000003]]]}"
4_631,-28.29750001030238,-53.8264999999785,7697.453237116765,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.830999999999996,-28.302],[-53.822,-28.302],[-53.822,-28.293],[-53.831,-28.293],[-53.830999999999996,-28.302]]]}"
4_632,-28.288500010351953,-53.82650000000542,8159.1155414220475,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.831,-28.293],[-53.822,-28.293],[-53.822,-28.284],[-53.831,-28.284],[-53.831,-28.293]]]}"
4_633,-28.279500010344194,-53.82650000001078,7841.28021037182,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.831,-28.284],[-53.822,-28.284],[-53.822,-28.275],[-53.831,-28.275],[-53.831,-28.284]]]}"
4_634,-28.27050001030376,-53.826499999995995,7794.530821917807,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.831,-28.275],[-53.822,-28.275],[-53.822,-28.266],[-53.831,-28.266],[-53.831,-28.275]]]}"
4_635,-28.261500010429305,-53.826499999994546,8040.133439334638,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.831,-28.266],[-53.822,-28.266],[-53.822,-28.256999999999998],[-53.831,-28.256999999999998],[-53.831,-28.266]]]}"
4_636,-28.25250001037965,-53.82649999998931,7669.23927756034,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.831,-28.257000000000005],[-53.822,-28.257000000000005],[-53.822,-28.248000000000005],[-53.830999999999996,-28.248],[-53.831,-28.257000000000005]]]}"
4_637,-28.243500010385723,-53.826499999973095,7846.936521526418,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.830999999999996,-28.248],[-53.822,-28.248000000000005],[-53.822,-28.239],[-53.831,-28.239],[-53.830999999999996,-28.248]]]}"
4_638,-28.495500010182013,-53.81750000002065,8114.693872549023,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.500000000000004],[-53.813,-28.5],[-53.813,-28.490999999999996],[-53.822,-28.490999999999996],[-53.822,-28.500000000000004]]]}"
4_639,-28.48650001010598,-53.81750000001428,7593.533578431374,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.490999999999996],[-53.813,-28.490999999999996],[-53.813,-28.482000000000003],[-53.822,-28.482000000000006],[-53.822,-28.490999999999996]]]}"
4_640,-28.47750001015203,-53.81750000000819,7595.629616013075,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.482000000000006],[-53.813,-28.482000000000003],[-53.812999999999995,-28.472999999999995],[-53.822,-28.472999999999995],[-53.822,-28.482000000000006]]]}"
4_641,-28.4685000101627,-53.81749999999515,8177.975449346406,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.472999999999995],[-53.812999999999995,-28.472999999999995],[-53.813,-28.464000000000002],[-53.822,-28.464000000000002],[-53.822,-28.472999999999995]]]}"
4_642,-28.459500010174576,-53.817500000008735,8134.305923202616,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.464000000000002],[-53.813,-28.464000000000002],[-53.813,-28.45499999999999],[-53.822,-28.455],[-53.822,-28.464000000000002]]]}"
4_643,-28.45050001018511,-53.81750000002673,7839.375531045754,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.455],[-53.813,-28.45499999999999],[-53.812999999999995,-28.445999999999998],[-53.822,-28.445999999999998],[-53.822,-28.455]]]}"
4_644,-28.4415000102384,-53.81750000000477,7885.173856209151,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.445999999999998],[-53.812999999999995,-28.445999999999998],[-53.813,-28.437],[-53.822,-28.437],[-53.822,-28.445999999999998]]]}"
4_645,-28.432500010169296,-53.81749999999997,7878.483986928107,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.437],[-53.813,-28.437],[-53.812999999999995,-28.428],[-53.822,-28.428],[-53.822,-28.437]]]}"
4_646,-28.423500010208816,-53.81749999999513,7697.416666666669,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.428],[-53.812999999999995,-28.428],[-53.812999999999995,-28.419000000000004],[-53.822,-28.418999999999997],[-53.822,-28.428]]]}"
4_647,-28.41450001021496,-53.81749999999663,7834.3950980392165,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.418999999999997],[-53.812999999999995,-28.419000000000004],[-53.813,-28.41],[-53.822,-28.410000000000004],[-53.822,-28.418999999999997]]]}"
4_648,-28.40550001025168,-53.817500000000855,7999.584599673207,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.410000000000004],[-53.813,-28.41],[-53.812999999999995,-28.401000000000003],[-53.822,-28.401000000000003],[-53.822,-28.410000000000004]]]}"
4_649,-28.396500010219725,-53.81749999999061,8135.826593137258,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.401000000000003],[-53.812999999999995,-28.401000000000003],[-53.812999999999995,-28.392],[-53.822,-28.392],[-53.822,-28.401000000000003]]]}"
4_650,-28.387500010240228,-53.81749999999083,7872.753758169936,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.392],[-53.812999999999995,-28.392],[-53.813,-28.383],[-53.822,-28.383],[-53.822,-28.392]]]}"
4_651,-28.37850001028929,-53.81749999998433,7775.108006535949,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.383],[-53.813,-28.383],[-53.812999999999995,-28.374],[-53.822,-28.374],[-53.822,-28.383]]]}"
4_652,-28.369500010266297,-53.81749999999107,7810.984988910011,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.374],[-53.812999999999995,-28.374],[-53.812999999999995,-28.36499999999999],[-53.822,-28.36499999999999],[-53.822,-28.374]]]}"
4_653,-28.360500010244813,-53.81750000001242,7748.184990205681,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.36499999999999],[-53.812999999999995,-28.36499999999999],[-53.812999999999995,-28.355999999999995],[-53.822,-28.355999999999995],[-53.822,-28.36499999999999]]]}"
4_654,-28.35150001030128,-53.81749999999902,7640.048563499839,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.356],[-53.812999999999995,-28.356],[-53.812999999999995,-28.347],[-53.822,-28.347],[-53.822,-28.356]]]}"
4_655,-28.342500010275806,-53.817499999989444,7754.753958537381,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.347],[-53.812999999999995,-28.347],[-53.812999999999995,-28.338],[-53.822,-28.338],[-53.822,-28.347]]]}"
4_656,-28.333500010270676,-53.81750000000358,7867.487553052562,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.338],[-53.812999999999995,-28.338],[-53.812999999999995,-28.329000000000004],[-53.822,-28.329000000000004],[-53.822,-28.338]]]}"
4_657,-28.324500010298813,-53.8175000000057,7925.738654913484,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.329000000000004],[-53.812999999999995,-28.329000000000004],[-53.812999999999995,-28.32],[-53.822,-28.32],[-53.822,-28.329000000000004]]]}"
4_658,-28.315500010321202,-53.817500000002156,7840.076762977474,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.32],[-53.812999999999995,-28.32],[-53.813,-28.311000000000003],[-53.822,-28.311000000000003],[-53.822,-28.32]]]}"
4_659,-28.306500010377405,-53.817499999994354,7543.761589944498,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.311000000000003],[-53.813,-28.311000000000003],[-53.813,-28.302],[-53.822,-28.302],[-53.822,-28.311000000000003]]]}"
4_660,-28.29750001030633,-53.817499999997246,7730.56415279138,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.302],[-53.813,-28.302],[-53.813,-28.293],[-53.822,-28.293],[-53.822,-28.302]]]}"
4_661,-28.288500010359424,-53.81749999998503,7814.031872347373,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.293],[-53.813,-28.293],[-53.813,-28.284],[-53.822,-28.284],[-53.822,-28.293]]]}"
4_662,-28.27950001033132,-53.81749999997271,7888.281423441069,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.284],[-53.813,-28.284],[-53.813,-28.275],[-53.822,-28.275],[-53.822,-28.284]]]}"
4_663,-28.27050001032147,-53.81749999999374,7793.903607574275,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.275],[-53.813,-28.275],[-53.813,-28.266],[-53.822,-28.266],[-53.822,-28.275]]]}"
4_664,-28.261500010418303,-53.81750000000383,7728.462699967353,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.266],[-53.813,-28.266],[-53.813,-28.257],[-53.822,-28.256999999999998],[-53.822,-28.266]]]}"
4_665,-28.25250001036594,-53.81750000000436,7727.961026771139,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.257000000000005],[-53.812999999999995,-28.257000000000005],[-53.812999999999995,-28.248],[-53.822,-28.248000000000005],[-53.822,-28.257000000000005]]]}"
4_666,-28.243500010395298,-53.81750000001524,7641.980901077373,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.822,-28.248000000000005],[-53.812999999999995,-28.248],[-53.813,-28.239],[-53.822,-28.239],[-53.822,-28.248000000000005]]]}"
4_667,-28.495500010171877,-53.808499999986765,7881.713305562362,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.813,-28.5],[-53.804,-28.5],[-53.804,-28.490999999999996],[-53.813,-28.490999999999996],[-53.813,-28.5]]]}"
4_668,-28.486500010120288,-53.80849999999853,8056.727885322223,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.813,-28.490999999999996],[-53.804,-28.490999999999996],[-53.804,-28.482000000000003],[-53.813,-28.482000000000003],[-53.813,-28.490999999999996]]]}"
4_669,-28.4775000101526,-53.808500000023855,8200.484317569222,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.813,-28.482000000000003],[-53.804,-28.482000000000003],[-53.803999999999995,-28.472999999999995],[-53.812999999999995,-28.472999999999995],[-53.813,-28.482000000000003]]]}"
4_670,-28.468500010140065,-53.80850000000833,8172.331209670834,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.812999999999995,-28.472999999999995],[-53.803999999999995,-28.472999999999995],[-53.803999999999995,-28.464000000000002],[-53.813,-28.464000000000002],[-53.812999999999995,-28.472999999999995]]]}"
4_671,-28.459500010197782,-53.80849999999549,7930.586620926246,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.813,-28.464000000000002],[-53.803999999999995,-28.464000000000002],[-53.804,-28.455],[-53.813,-28.45499999999999],[-53.813,-28.464000000000002]]]}"
4_672,-28.45050001018339,-53.8085000000053,7885.298578779711,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.813,-28.45499999999999],[-53.804,-28.455],[-53.804,-28.445999999999998],[-53.812999999999995,-28.445999999999998],[-53.813,-28.45499999999999]]]}"
4_673,-28.441500010231024,-53.808500000015506,8117.142693784204,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.812999999999995,-28.445999999999998],[-53.804,-28.445999999999998],[-53.804,-28.437],[-53.813,-28.437],[-53.812999999999995,-28.445999999999998]]]}"
4_674,-28.432500010171726,-53.80850000001391,7940.39851343625,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.813,-28.437],[-53.804,-28.437],[-53.803999999999995,-28.428],[-53.812999999999995,-28.428],[-53.813,-28.437]]]}"
4_675,-28.423500010197195,-53.80850000000685,7913.3980641999515,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.812999999999995,-28.428],[-53.803999999999995,-28.428],[-53.804,-28.419000000000004],[-53.812999999999995,-28.419000000000004],[-53.812999999999995,-28.428]]]}"
4_676,-28.41450001022962,-53.808500000009296,8198.533161806747,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.812999999999995,-28.419000000000004],[-53.804,-28.419000000000004],[-53.804,-28.41],[-53.813,-28.41],[-53.812999999999995,-28.419000000000004]]]}"
4_677,-28.405500010250567,-53.808500000022605,7721.058645756758,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.813,-28.41],[-53.804,-28.41],[-53.804,-28.401000000000003],[-53.812999999999995,-28.401000000000003],[-53.813,-28.41]]]}"
4_678,-28.396500010211625,-53.80850000002092,7783.385077186965,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.812999999999995,-28.401000000000003],[-53.804,-28.401000000000003],[-53.804,-28.392],[-53.812999999999995,-28.392],[-53.812999999999995,-28.401000000000003]]]}"
4_679,-28.387500010232834,-53.808500000000684,7845.78016009148,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.812999999999995,-28.392],[-53.804,-28.392],[-53.804,-28.383],[-53.813,-28.383],[-53.812999999999995,-28.392]]]}"
4_680,-28.3785000102914,-53.80850000000034,8081.571755288736,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.813,-28.383],[-53.804,-28.383],[-53.804,-28.374],[-53.812999999999995,-28.374],[-53.813,-28.383]]]}"
4_681,-28.369500010260737,-53.80849999998915,7866.454908946949,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.812999999999995,-28.374],[-53.804,-28.374],[-53.804,-28.365],[-53.812999999999995,-28.36499999999999],[-53.812999999999995,-28.374]]]}"
4_682,-28.360500010261386,-53.808499999982025,7922.622072623417,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.812999999999995,-28.36499999999999],[-53.804,-28.365],[-53.804,-28.355999999999995],[-53.812999999999995,-28.355999999999995],[-53.812999999999995,-28.36499999999999]]]}"
4_683,-28.35150001029127,-53.80850000000391,8069.367849857197,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.812999999999995,-28.356],[-53.804,-28.356],[-53.804,-28.347],[-53.812999999999995,-28.347],[-53.812999999999995,-28.356]]]}"
4_684,-28.34250001029007,-53.80850000001899,7889.581272949816,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.812999999999995,-28.347],[-53.804,-28.347],[-53.803999999999995,-28.338],[-53.812999999999995,-28.338],[-53.812999999999995,-28.347]]]}"
4_685,-28.33350001026047,-53.808500000010085,8012.408078335371,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.812999999999995,-28.338],[-53.803999999999995,-28.338],[-53.803999999999995,-28.329000000000004],[-53.812999999999995,-28.329000000000004],[-53.812999999999995,-28.338]]]}"
4_686,-28.324500010304472,-53.8085000000021,8106.688331293348,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.812999999999995,-28.329000000000004],[-53.803999999999995,-28.329000000000004],[-53.803999999999995,-28.32],[-53.812999999999995,-28.32],[-53.812999999999995,-28.329000000000004]]]}"
4_687,-28.31550001032276,-53.808500000014966,7763.3317013463875,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.812999999999995,-28.32],[-53.803999999999995,-28.32],[-53.804,-28.311000000000003],[-53.813,-28.311000000000003],[-53.812999999999995,-28.32]]]}"
4_688,-28.306500010378723,-53.8085000000265,7863.545858833128,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.813,-28.311000000000003],[-53.804,-28.311000000000003],[-53.803999999999995,-28.302],[-53.813,-28.302],[-53.813,-28.311000000000003]]]}"
4_689,-28.297500010295135,-53.80850000001089,7794.338392492858,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.813,-28.302],[-53.803999999999995,-28.302],[-53.804,-28.293],[-53.813,-28.293],[-53.813,-28.302]]]}"
4_690,-28.288500010357847,-53.808500000006624,7598.670461036311,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.813,-28.293],[-53.804,-28.293],[-53.804,-28.284],[-53.813,-28.284],[-53.813,-28.293]]]}"
4_691,-28.279500010336545,-53.80850000002366,7910.884659322724,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.813,-28.284],[-53.804,-28.284],[-53.803999999999995,-28.275],[-53.813,-28.275],[-53.813,-28.284]]]}"
4_692,-28.270500010317384,-53.80850000000409,7811.874581803344,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.813,-28.275],[-53.803999999999995,-28.275],[-53.804,-28.266],[-53.813,-28.266],[-53.813,-28.275]]]}"
4_693,-28.26150001042701,-53.80849999999994,7949.729049367603,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.813,-28.266],[-53.804,-28.266],[-53.804,-28.257],[-53.813,-28.257],[-53.813,-28.266]]]}"
4_694,-28.252500010377975,-53.80850000002615,7669.524194206445,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.812999999999995,-28.257000000000005],[-53.804,-28.257000000000005],[-53.804,-28.248],[-53.812999999999995,-28.248],[-53.812999999999995,-28.257000000000005]]]}"
4_695,-28.243500010386803,-53.80850000001983,7203.576499388003,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.812999999999995,-28.248],[-53.804,-28.248],[-53.804,-28.239],[-53.813,-28.239],[-53.812999999999995,-28.248]]]}"
4_696,-28.495500010165905,-53.799499999997245,7912.513109531979,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.5],[-53.795,-28.5],[-53.795,-28.490999999999996],[-53.804,-28.490999999999996],[-53.804,-28.5]]]}"
